recordId,drugName,condition,date,usefulCount,sideEffects,rating
35380,Levofloxacin,Sinusitis,"January 9, 2011",42,Mild Side Effects,5
159532,Pegfilgrastim,Neutropenia Associated with Chemotherapy,"January 20, 2016",13,Moderate Side Effects,4
139178,Phentermine,Weight Loss,"September 9, 2008",50,Moderate Side Effects,5
129061,Levonorgestrel,Emergency Contraception,"November 12, 2015",13,Severe Side Effects,5
32615,Lisinopril,High Blood Pressure,"September 9, 2009",13,Moderate Side Effects,5
58718,Azelaic acid,Rosacea,"November 27, 2016",6,Mild Side Effects,1
148790,Mirena,Birth Control,"May 4, 2016",2,No Side Effects,1
203871,Suvorexant,Insomnia,"February 18, 2016",16,Mild Side Effects,1
212539,Lysine,"Herpes Simplex, Suppression","September 22, 2017",6,Mild Side Effects,4
177996,Duloxetine,Pain,"April 24, 2012",32,Mild Side Effects,1
154285,Nexium,GERD,"January 25, 2010",22,Extremely Severe Side Effects,3
33923,Junel Fe 1 / 20,Menstrual Disorders,"June 3, 2015",5,Mild Side Effects,1
61402,Citalopram,Anxiety and Stress,"July 29, 2017",206,No Side Effects,5
221103,Drysol,Hyperhidrosis,"May 9, 2016",14,Mild Side Effects,5
30750,Miconazole,Vaginal Yeast Infection,"August 8, 2017",4,Mild Side Effects,1
209020,Corticotropin,Multiple Sclerosis,"October 3, 2015",3,Mild Side Effects,1
80264,Benzonatate,Cough,"December 17, 2015",10,No Side Effects,5
210901,Mirtazapine,Depression,"February 2, 2016",44,Mild Side Effects,5
28121,Lexapro,Generalized Anxiety Disorde,"September 18, 2015",77,Mild Side Effects,5
98350,Nexplanon,Birth Control,"April 23, 2015",5,Mild Side Effects,5
189698,Oxycodone,Pain,"July 8, 2009",42,No Side Effects,5
56849,Meclizine,Vertig,"July 22, 2009",46,Mild Side Effects,5
162715,Cefdinir,Sinusitis,"November 4, 2017",0,Mild Side Effects,5
218532,Tri-Sprintec,Birth Control,"August 8, 2017",2,No Side Effects,5
106428,Implanon,Birth Control,"May 2, 2016",8,Mild Side Effects,4
61511,Citalopram,Depression,"May 13, 2017",8,No Side Effects,1
101714,Methocarbamol,Muscle Spasm,"November 11, 2015",4,Severe Side Effects,1
96811,Ambien,Insomnia,"November 21, 2016",25,Severe Side Effects,4
51100,Azithromycin,Bronchitis,"July 28, 2016",9,Mild Side Effects,4
218632,Tri-Sprintec,Birth Control,"May 3, 2016",3,No Side Effects,1
13171,Sinemet,Restless Legs Syndrome,"August 30, 2015",12,Extremely Severe Side Effects,4
164009,Fluorouracil,Actinic Keratosis,"January 6, 2017",7,Mild Side Effects,2
38813,Esomeprazole,GERD,"November 28, 2014",76,Severe Side Effects,5
134165,Prednisone,Asthma,"April 30, 2016",18,No Side Effects,1
36834,Fentanyl,Pain,"August 12, 2008",7,Mild Side Effects,4
194727,Pseudoephedrine,Nasal Congestion,"June 25, 2017",4,No Side Effects,4
161188,Risperidone,Autism,"May 2, 2010",44,Moderate Side Effects,5
34471,Alpha 1-proteinase inhibitor,Alpha-1 Proteinase Inhibitor Deficiency,"November 15, 2008",11,Mild Side Effects,5
165298,Phentermine / topiramate,Weight Loss,"March 3, 2013",113,No Side Effects,5
221053,Junel Fe 1.5 / 30,Birth Control,"April 6, 2017",4,No Side Effects,1
148989,Mirena,Birth Control,"October 2, 2015",12,Mild Side Effects,5
215610,Copper,Birth Control,"June 27, 2017",6,No Side Effects,1
116000,Divalproex sodium,Bipolar Disorde,"June 20, 2012",48,Moderate Side Effects,4
212446,Lamotrigine,Bipolar Disorde,"January 16, 2009",73,No Side Effects,5
115738,Pravastatin,High Cholesterol,"November 29, 2011",283,Mild Side Effects,3
220353,Amitriptyline,Anxiety and Stress,"February 13, 2014",62,No Side Effects,2
12887,Vardenafil,Erectile Dysfunction,"October 14, 2016",17,Mild Side Effects,4
94677,Abilify,Bipolar Disorde,"August 14, 2015",10,Mild Side Effects,1
114107,Amlodipine,High Blood Pressure,"February 1, 2015",89,No Side Effects,1
173111,Clonazepam,Restless Legs Syndrome,"August 26, 2011",28,Moderate Side Effects,5
124031,Skyla,Birth Control,"June 16, 2016",1,Moderate Side Effects,3
126410,Carvedilol,High Blood Pressure,"February 19, 2013",59,Mild Side Effects,5
61207,Xyzal,Urticaria,"August 25, 2011",32,Mild Side Effects,5
97581,Budeprion SR,Depression,"November 8, 2016",7,Mild Side Effects,4
169744,Amitriptyline,ibromyalgia,"January 17, 2011",46,Moderate Side Effects,1
185981,Desvenlafaxine,Depression,"January 10, 2017",5,Mild Side Effects,3
216769,Rosuvastatin,High Cholesterol,"March 27, 2014",90,No Side Effects,4
138923,Phentermine,Weight Loss,"December 6, 2009",7,Mild Side Effects,4
178597,Victoza,Weight Loss,"May 17, 2017",17,No Side Effects,2
50289,Gabapentin,Anxiety,"April 25, 2014",199,No Side Effects,5
148728,Mirena,Birth Control,"August 17, 2016",8,No Side Effects,5
135893,Percocet,Pain,"February 17, 2011",4,Severe Side Effects,5
38995,Contrave,Weight Loss,"August 15, 2017",27,Mild Side Effects,4
11713,Trulicity,"Diabetes, Type 2","March 20, 2017",67,Severe Side Effects,2
49422,Ethinyl estradiol / levonorgestrel,Birth Control,"February 26, 2016",1,Mild Side Effects,1
37729,Vyvanse,ADHD,"August 15, 2008",182,Severe Side Effects,5
33854,Junel Fe 1 / 20,Birth Control,"June 17, 2016",9,No Side Effects,5
62983,Tranexamic acid,Menstrual Disorders,"June 1, 2017",31,No Side Effects,5
39589,Contrave,Obesity,"February 3, 2016",23,Extremely Severe Side Effects,5
109920,Nexplanon,Birth Control,"June 7, 2016",2,No Side Effects,1
128788,Phentermine,Weight Loss,"January 24, 2015",91,No Side Effects,5
59600,NuvaRing,Birth Control,"November 20, 2017",0,Moderate Side Effects,1
221482,Dextromethorphan,Cough,"October 4, 2014",13,No Side Effects,5
34020,Junel Fe 1 / 20,Acne,"August 13, 2011",16,Mild Side Effects,3
6703,Paxil CR,Panic Disorde,"June 9, 2016",3,Mild Side Effects,1
52042,Adipex-P,Weight Loss,"November 16, 2014",212,Mild Side Effects,5
188701,ParaGard,Birth Control,"December 16, 2015",6,No Side Effects,5
151305,OxyContin,Pain,"June 17, 2008",134,Moderate Side Effects,5
31769,Miconazole,Vaginal Yeast Infection,"November 26, 2015",11,Severe Side Effects,2
19076,Chlordiazepoxide,Anxiety,"June 8, 2009",28,No Side Effects,2
179410,Olanzapine,Bipolar Disorde,"October 26, 2011",36,Moderate Side Effects,5
9532,Lo Loestrin Fe,Birth Control,"May 3, 2016",5,Extremely Severe Side Effects,1
165657,Levonorgestrel,Emergency Contraception,"April 22, 2017",3,No Side Effects,3
201205,Zoloft,Major Depressive Disorde,"August 28, 2016",11,Severe Side Effects,3
153732,Doxycycline,Acne,"August 3, 2009",11,Mild Side Effects,4
195429,Aviane,Birth Control,"September 5, 2017",2,Mild Side Effects,4
173580,CellCept,Systemic Lupus Erythematosus,"October 26, 2009",38,No Side Effects,4
212161,Lamotrigine,Bipolar Disorde,"April 9, 2015",9,Mild Side Effects,5
138646,Phentermine,Weight Loss,"March 8, 2012",1,No Side Effects,3
184605,Imodium A-D,Diarrhea,"September 15, 2011",46,Mild Side Effects,5
189119,Oxycodone,Pain,"October 16, 2017",5,Moderate Side Effects,5
75490,Azathioprine,"Crohn's Disease, Acute","September 12, 2010",6,Moderate Side Effects,1
222923,Topamax,Migraine Prevention,"January 9, 2010",3,No Side Effects,5
144633,Etonogestrel,Birth Control,"February 29, 2016",4,No Side Effects,4
153744,Doxycycline,Acne,"May 11, 2009",19,Moderate Side Effects,2
211529,Cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,HIV Infection,"January 20, 2017",5,Severe Side Effects,4
79066,Plan B One-Step,Emergency Contraception,"February 22, 2017",4,Moderate Side Effects,3
144905,Etonogestrel,Birth Control,"January 9, 2016",6,Mild Side Effects,5
90693,Chateal,Birth Control,"August 21, 2016",1,No Side Effects,1
168284,Rizatriptan,Migraine,"May 10, 2015",12,Mild Side Effects,5
188570,ParaGard,Birth Control,"November 10, 2016",0,No Side Effects,5
217916,Strattera,Social Anxiety Disorde,"November 8, 2008",15,No Side Effects,4
7333,Monistat 7-Day Combination Pack,Vaginal Yeast Infection,"July 6, 2017",11,Mild Side Effects,1
10544,Spironolactone,Acne,"January 21, 2015",36,No Side Effects,5
66244,Valacyclovir,"Herpes Simplex, Suppression","November 17, 2016",9,No Side Effects,1
72037,Tramadol,Depression,"June 8, 2015",121,Moderate Side Effects,5
193405,Cyclobenzaprine,Muscle Spasm,"January 7, 2013",34,Moderate Side Effects,5
140520,Escitalopram,Anxiety,"January 18, 2017",13,No Side Effects,5
25898,Ethinyl estradiol / norelgestromin,Birth Control,"May 20, 2008",73,Mild Side Effects,4
26515,Sprintec,Birth Control,"November 5, 2013",10,Mild Side Effects,5
71586,Uptravi,Pulmonary Hypertension,"April 7, 2016",13,Severe Side Effects,3
126657,Eletriptan,Migraine,"May 18, 2014",10,Severe Side Effects,5
134107,Prednisone,Rheumatoid Arthritis,"April 29, 2017",8,Mild Side Effects,3
123828,Skyla,Birth Control,"January 23, 2017",1,Mild Side Effects,5
136884,Isotretinoin,Acne,"August 8, 2017",7,Mild Side Effects,5
32471,Lisinopril,High Blood Pressure,"May 28, 2014",75,No Side Effects,2
75032,Nitrofurantoin,Bladder Infection,"September 13, 2009",14,Mild Side Effects,3
171383,Wellbutrin,Depression,"December 12, 2016",57,Severe Side Effects,5
18789,Rosula,Rosacea,"March 14, 2012",12,Severe Side Effects,5
145619,Qsymia,Obesity,"January 14, 2016",19,Mild Side Effects,4
163923,Methyldopa,High Blood Pressure,"September 1, 2009",24,No Side Effects,2
188502,ParaGard,Birth Control,"July 9, 2016",4,No Side Effects,3
118413,Fetzima,Depression,"May 9, 2016",75,Mild Side Effects,5
122708,Linaclotide,"Constipation, Chronic","June 26, 2015",19,No Side Effects,3
130482,Levonorgestrel,Birth Control,"November 29, 2012",9,Mild Side Effects,4
3379,Nitrofurantoin,Bladder Infection,"February 13, 2016",5,Severe Side Effects,4
188937,Arimidex,Breast Cance,"September 30, 2014",101,Extremely Severe Side Effects,5
225533,Bupropion,Depression,"January 5, 2014",124,Moderate Side Effects,5
92623,Ondansetron,Nausea/Vomiting,"September 15, 2011",69,Severe Side Effects,5
196510,Eszopiclone,Insomnia,"July 8, 2010",30,Extremely Severe Side Effects,5
10803,Mononessa,Birth Control,"May 22, 2015",6,Mild Side Effects,2
29834,Topiramate,Seizure Prevention,"February 19, 2009",29,Severe Side Effects,4
107380,Implanon,Birth Control,"October 21, 2011",0,No Side Effects,5
148200,Norethindrone,Abnormal Uterine Bleeding,"January 24, 2014",32,No Side Effects,2
397,Medroxyprogesterone,Abnormal Uterine Bleeding,"June 30, 2015",4,No Side Effects,1
117061,Synvisc-One,Osteoarthritis,"March 2, 2017",20,Severe Side Effects,1
42798,Xulane,Birth Control,"March 14, 2017",6,No Side Effects,5
161682,Remeron,Major Depressive Disorde,"November 18, 2015",49,Mild Side Effects,4
170366,Quetiapine,Borderline Personality Disorde,"February 22, 2016",36,No Side Effects,5
126043,Viibryd,Depression,"August 19, 2013",80,No Side Effects,5
212590,Pamelor,Migraine Prevention,"January 28, 2013",57,Mild Side Effects,3
7744,Xanax,Depression,"November 3, 2013",193,Moderate Side Effects,5
73784,Ethinyl estradiol / norethindrone,Birth Control,"July 18, 2012",25,No Side Effects,1
227574,Etonogestrel,Birth Control,"August 19, 2012",1,Mild Side Effects,1
20802,Orphenadrine,Muscle Spasm,"April 1, 2012",32,Moderate Side Effects,4
12695,Etanercept,Rheumatoid Arthritis,"May 31, 2015",35,Severe Side Effects,2
54827,Bupropion / naltrexone,Weight Loss,"February 16, 2017",30,No Side Effects,5
230865,Milnacipran,ibromyalgia,"September 7, 2015",38,Severe Side Effects,5
30138,Klonopin,Bipolar Disorde,"September 27, 2013",23,No Side Effects,5
151470,Chantix,Smoking Cessation,"April 5, 2016",34,Moderate Side Effects,5
43861,Acetaminophen / codeine,Osteoarthritis,"March 29, 2017",5,Moderate Side Effects,5
199520,Penicillin v potassium,Rat-bite Feve,"March 31, 2008",5,Severe Side Effects,5
200490,Varenicline,Smoking Cessation,"April 11, 2012",12,No Side Effects,1
55376,Bupropion / naltrexone,Obesity,"November 5, 2015",13,Moderate Side Effects,5
107359,Implanon,Birth Control,"November 8, 2011",0,Mild Side Effects,5
113326,Bisacodyl,Constipation,"August 8, 2015",5,Mild Side Effects,3
216650,Advair Diskus,"COPD, Maintenance","December 15, 2016",9,No Side Effects,5
156004,Cialis,Erectile Dysfunction,"April 6, 2016",38,Mild Side Effects,4
25718,Ethinyl estradiol / norelgestromin,Birth Control,"February 24, 2014",29,Severe Side Effects,4
229124,Tadalafil,Not Listed / Othe,"November 23, 2011",0,Moderate Side Effects,5
179369,Olanzapine,Bipolar Disorde,"March 11, 2013",30,Mild Side Effects,1
228992,Tadalafil,Erectile Dysfunction,"July 25, 2015",44,Moderate Side Effects,5
30262,Klonopin,Seizure Prevention,"August 7, 2012",15,Extremely Severe Side Effects,5
56334,Humira,Rheumatoid Arthritis,"March 31, 2015",41,Moderate Side Effects,4
147206,Alprazolam,Anxiety,"March 2, 2013",61,Mild Side Effects,5
172392,Clonazepam,Anxiety,"November 4, 2016",16,Mild Side Effects,4
53941,Minoxidil,Alopecia,"March 22, 2017",18,Mild Side Effects,5
156605,Dulaglutide,"Diabetes, Type 2","March 4, 2017",18,Mild Side Effects,5
100563,Desogestrel / ethinyl estradiol,Birth Control,"August 4, 2011",5,Mild Side Effects,5
207508,Suprep Bowel Prep Kit,Bowel Preparation,"September 19, 2016",26,Mild Side Effects,5
130195,Levonorgestrel,Birth Control,"June 10, 2014",48,No Side Effects,5
130146,Levonorgestrel,Emergency Contraception,"August 19, 2014",33,No Side Effects,4
2007,Metformin,"Diabetes, Type 2","June 4, 2017",7,Moderate Side Effects,1
38334,Phenazopyridine,Dysuria,"August 14, 2015",15,No Side Effects,5
49123,Ethinyl estradiol / levonorgestrel,Birth Control,"August 6, 2016",4,Mild Side Effects,2
229977,Duofilm,Warts,"September 14, 2016",0,Mild Side Effects,5
165941,Levonorgestrel,Emergency Contraception,"February 26, 2017",1,Extremely Severe Side Effects,4
178305,Duloxetine,Pain,"January 16, 2010",126,Extremely Severe Side Effects,1
165661,Levonorgestrel,Birth Control,"April 21, 2017",4,Mild Side Effects,1
172669,Clonazepam,Anxiety,"July 13, 2015",3,Moderate Side Effects,1
140376,Sprycel,Leukemia,"October 15, 2017",0,Mild Side Effects,1
113211,Bisacodyl,Constipation,"January 29, 2016",8,Severe Side Effects,1
163087,ella,Emergency Contraception,"November 28, 2016",7,Mild Side Effects,5
216749,Rosuvastatin,High Cholesterol,"May 26, 2016",62,Severe Side Effects,2
30240,Klonopin,Panic Disorde,"December 18, 2012",67,Moderate Side Effects,5
227414,Etonogestrel,Birth Control,"June 19, 2013",11,Moderate Side Effects,5
43103,Sronyx,Abnormal Uterine Bleeding,"June 24, 2015",3,Severe Side Effects,2
82704,Paxil,Anxiety,"July 24, 2017",25,Mild Side Effects,4
106348,Implanon,Birth Control,"November 17, 2016",12,Mild Side Effects,5
126177,Viibryd,Depression,"May 24, 2012",23,Mild Side Effects,1
190388,Ortho Tri-Cyclen Lo,Birth Control,"November 27, 2011",1,Moderate Side Effects,5
39162,Contrave,Weight Loss,"May 3, 2017",12,Mild Side Effects,5
200959,Alcaftadine,"Conjunctivitis, Allergic","July 26, 2013",32,Severe Side Effects,1
150524,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,"September 9, 2016",5,Mild Side Effects,1
224491,Levothyroxine,Underactive Thyroid,"January 20, 2015",48,Mild Side Effects,4
126461,Kineret,Still's Disease,"March 5, 2010",7,Mild Side Effects,4
186989,Nature-Throid,Hashimoto's disease,"September 22, 2016",55,No Side Effects,5
129764,Levonorgestrel,Birth Control,"May 20, 2015",11,Moderate Side Effects,1
171089,Quetiapine,Bipolar Disorde,"March 11, 2009",27,No Side Effects,3
213907,Tioconazole,Vaginal Yeast Infection,"November 11, 2016",5,Mild Side Effects,3
115535,Propofol,Anesthesia,"August 25, 2009",7,Mild Side Effects,3
154728,Metronidazole,Bacterial Vaginitis,"June 8, 2017",4,Moderate Side Effects,3
188049,Cholestyramine,Irritable Bowel Syndrome,"September 11, 2010",76,Moderate Side Effects,5
195598,Aviane,Birth Control,"November 30, 2014",7,Severe Side Effects,4
199346,Depo-Provera,Birth Control,"May 4, 2015",12,No Side Effects,5
122574,Linaclotide,"Constipation, Chronic","August 27, 2016",22,Mild Side Effects,5
227829,Etonogestrel,Birth Control,"October 12, 2011",1,Mild Side Effects,5
166987,Levonorgestrel,Birth Control,"June 24, 2016",0,Mild Side Effects,5
25309,Flector Patch,Pain,"November 4, 2015",24,Mild Side Effects,5
132762,Prochlorperazine,Nausea/Vomiting,"March 14, 2017",5,Mild Side Effects,1
80638,Zovia,Birth Control,"June 7, 2010",7,Mild Side Effects,4
50870,Azithromycin,Sinusitis,"May 30, 2017",1,Moderate Side Effects,5
17352,Toprol-XL,Mitral Valve Prolapse,"May 3, 2011",36,No Side Effects,4
68632,Medroxyprogesterone,Abnormal Uterine Bleeding,"May 31, 2017",8,No Side Effects,1
34741,Minocycline,Acne,"May 28, 2015",2,Severe Side Effects,2
232090,Perampanel,Epilepsy,"March 29, 2017",5,No Side Effects,1
62863,Cozaar,High Blood Pressure,"January 14, 2013",163,Severe Side Effects,5
162419,Acetaminophen / dexbrompheniramine / pseudoephedrine,Allergic Rhinitis,"June 12, 2008",0,No Side Effects,5
174909,AndroGel,"Hypogonadism, Male","January 31, 2010",101,Extremely Severe Side Effects,5
100025,Desogestrel / ethinyl estradiol,Birth Control,"May 10, 2017",0,No Side Effects,2
123041,Avinza,Pain,"December 15, 2009",19,No Side Effects,5
140747,Escitalopram,Anxiety,"July 22, 2016",39,Mild Side Effects,4
132389,Ativan,Anxiety,"November 16, 2009",24,Extremely Severe Side Effects,5
105981,Atomoxetine,ADHD,"April 28, 2015",19,Mild Side Effects,2
107191,Implanon,Birth Control,"April 30, 2012",0,Moderate Side Effects,5
77080,Lorcaserin,Obesity,"January 26, 2015",50,Mild Side Effects,5
18206,Ethinyl estradiol / etonogestrel,Birth Control,"November 22, 2009",2,Mild Side Effects,4
57361,Oxymorphone,Pain,"February 5, 2012",58,No Side Effects,5
64431,Sertraline,Obsessive Compulsive Disorde,"June 22, 2016",12,Moderate Side Effects,3
110546,Nexplanon,Birth Control,"December 22, 2015",4,Moderate Side Effects,5
23862,Saphris,Bipolar Disorde,"June 29, 2014",37,Mild Side Effects,5
211368,Mirabegron,Overactive Bladde,"September 18, 2013",104,No Side Effects,5
49991,Gabapentin,Peripheral Neuropathy,"February 12, 2016",18,No Side Effects,4
22471,Pramoxine,Pain,"October 20, 2017",0,Mild Side Effects,1
176789,Alphagan P,"Glaucoma, Open Angle","April 21, 2014",5,Extremely Severe Side Effects,1
121277,Venlafaxine,Major Depressive Disorde,"July 8, 2016",30,Moderate Side Effects,5
227160,Etonogestrel,Birth Control,"April 9, 2014",10,No Side Effects,4
17034,Phillips' Milk of Magnesia,Constipation,"May 19, 2016",25,No Side Effects,5
227453,Etonogestrel,Birth Control,"April 28, 2013",8,Mild Side Effects,5
62702,Citalopram,Depression,"July 21, 2009",4,No Side Effects,5
1509,Eluxadoline,Irritable Bowel Syndrome,"August 23, 2017",11,No Side Effects,5
177493,Duloxetine,Depression,"February 28, 2016",21,Severe Side Effects,4
80181,Benzonatate,Cough,"December 1, 2013",81,Mild Side Effects,5
104625,Ethinyl estradiol / levonorgestrel,Birth Control,"May 2, 2011",3,Severe Side Effects,5
101806,Terbinafine,"Onychomycosis, Toenail","March 23, 2015",16,Mild Side Effects,3
203339,Indomethacin,Cluster Headaches,"July 12, 2015",9,No Side Effects,5
171477,Wellbutrin,Depression,"October 4, 2015",88,Moderate Side Effects,5
30055,Klonopin,Anxiety,"August 7, 2015",70,Mild Side Effects,5
86886,Latuda,Bipolar Disorde,"March 18, 2017",11,Mild Side Effects,3
4295,Belviq,Weight Loss,"May 26, 2017",43,Mild Side Effects,4
